ID,Type,Date,Time,Source,Latitude,Longitude,AutoAcknowledged,InDC
1D172863,Multiple_Gunshots,7/3/2020,22:00:28,WashingtonDC1D,38.896,-76.981,TRUE,TRUE
1D172878,Multiple_Gunshots,7/3/2020,22:03:00,WashingtonDC1D,38.908,-76.986,TRUE,TRUE
7D449613,Multiple_Gunshots,7/3/2020,22:04:37,WashingtonDC7D,38.835,-76.965,TRUE,FALSE
1D172915,Multiple_Gunshots,7/3/2020,22:08:54,WashingtonDC1D,38.898,-76.978,TRUE,TRUE
4D128361,Gunshot_or_Firecracker,7/3/2020,22:14:18,WashingtonDC4D,38.967,-77.024,TRUE,TRUE
4D128362,Gunshot_or_Firecracker,7/3/2020,22:14:26,WashingtonDC4D,38.966,-77.024,TRUE,TRUE
7D449770,Multiple_Gunshots,7/3/2020,22:21:08,WashingtonDC7D,38.842,-76.967,TRUE,FALSE
4D128427,Gunshot_or_Firecracker,7/3/2020,22:24:47,WashingtonDC4D,38.966,-77.021,TRUE,TRUE
1D172994,Gunshot_or_Firecracker,7/3/2020,22:24:57,WashingtonDC1D,38.895,-76.986,FALSE,TRUE
5D162592,Gunshot_or_Firecracker,7/3/2020,22:27:42,WashingtonDC5D,38.912,-77.018,TRUE,TRUE
1D173015,Multiple_Gunshots,7/3/2020,22:30:58,WashingtonDC1D,38.902,-76.983,TRUE,TRUE
3D123604,Gunshot_or_Firecracker,7/3/2020,22:33:17,WashingtonDC3D,38.936,-77.026,TRUE,TRUE
3D123640,Gunshot_or_Firecracker,7/3/2020,22:39:02,WashingtonDC3D,38.905,-77.009,TRUE,TRUE
6D341448,Multiple_Gunshots,7/3/2020,22:46:47,WashingtonDC6D,38.877,-76.921,TRUE,FALSE
6D341449,Multiple_Gunshots,7/3/2020,22:46:56,WashingtonDC6D,38.878,-76.922,TRUE,FALSE
5D162706,Gunshot_or_Firecracker,7/3/2020,22:48:23,WashingtonDC5D,38.913,-77.014,TRUE,TRUE
5D162707,Gunshot_or_Firecracker,7/3/2020,22:48:44,WashingtonDC5D,38.926,-76.972,TRUE,TRUE
3D123702,Gunshot_or_Firecracker,7/3/2020,22:50:02,WashingtonDC3D,38.935,-77.022,TRUE,TRUE
1D173115,Multiple_Gunshots,7/3/2020,22:51:37,WashingtonDC1D,38.903,-76.975,TRUE,TRUE
7D450071,Multiple_Gunshots,7/3/2020,22:52:56,WashingtonDC7D,38.824,-77.003,FALSE,TRUE
4D128631,Gunshot_or_Firecracker,7/3/2020,22:56:19,WashingtonDC4D,38.944,-77.039,TRUE,TRUE
7D450131,Multiple_Gunshots,7/3/2020,22:59:24,WashingtonDC7D,38.818,-76.996,TRUE,FALSE
4D128692,Multiple_Gunshots,7/3/2020,23:04:13,WashingtonDC4D,38.951,-77.031,TRUE,TRUE
3D123779,Multiple_Gunshots,7/3/2020,23:04:44,WashingtonDC3D,38.934,-77.035,TRUE,TRUE
6D341623,Multiple_Gunshots,7/3/2020,23:11:30,WashingtonDC6D,38.861,-76.985,TRUE,TRUE
3D123822,Gunshot_or_Firecracker,7/3/2020,23:12:49,WashingtonDC3D,38.936,-77.025,TRUE,TRUE
7D450261,Multiple_Gunshots,7/3/2020,23:13:53,WashingtonDC7D,38.838,-76.964,TRUE,FALSE
5D162887,Gunshot_or_Firecracker,7/3/2020,23:20:09,WashingtonDC5D,38.936,-76.961,TRUE,FALSE
1D173255,Multiple_Gunshots,7/3/2020,23:22:12,WashingtonDC1D,38.875,-76.976,TRUE,TRUE
3D123881,Gunshot_or_Firecracker,7/3/2020,23:25:25,WashingtonDC3D,38.918,-77.041,TRUE,TRUE
6D341759,Single_Gunshot,7/3/2020,23:30:34,WashingtonDC6D,38.884,-76.949,TRUE,TRUE
1D173332,Multiple_Gunshots,7/3/2020,23:36:29,WashingtonDC1D,38.876,-76.983,TRUE,TRUE
1D173336,Multiple_Gunshots,7/3/2020,23:36:55,WashingtonDC1D,38.903,-76.993,TRUE,TRUE
1D173339,Multiple_Gunshots,7/3/2020,23:37:34,WashingtonDC1D,38.898,-76.978,TRUE,TRUE
1D173340,Multiple_Gunshots,7/3/2020,23:37:41,WashingtonDC1D,38.898,-76.978,TRUE,TRUE
4D128868,Gunshot_or_Firecracker,7/3/2020,23:39:59,WashingtonDC4D,38.965,-77.023,TRUE,TRUE
5D163022,Gunshot_or_Firecracker,7/3/2020,23:41:57,WashingtonDC5D,38.945,-76.976,TRUE,TRUE
4D128878,Gunshot_or_Firecracker,7/3/2020,23:42:11,WashingtonDC4D,38.965,-77.023,TRUE,TRUE
6D341862,Multiple_Gunshots,7/3/2020,23:42:47,WashingtonDC6D,38.879,-76.925,TRUE,FALSE
5D163047,Gunshot_or_Firecracker,7/3/2020,23:47:59,WashingtonDC5D,38.898,-76.993,TRUE,TRUE
1D173386,Multiple_Gunshots,7/3/2020,23:48:00,WashingtonDC1D,38.898,-76.993,TRUE,TRUE
7D450586,Multiple_Gunshots,7/3/2020,23:49:37,WashingtonDC7D,38.856,-76.959,TRUE,TRUE
1D173398,Multiple_Gunshots,7/3/2020,23:50:54,WashingtonDC1D,38.905,-76.976,TRUE,TRUE
3D124014,Gunshot_or_Firecracker,7/3/2020,23:55:09,WashingtonDC3D,38.934,-77.023,TRUE,TRUE
1D173464,Multiple_Gunshots,7/4/2020,0:07:54,WashingtonDC1D,38.875,-76.969,TRUE,TRUE
7D450751,Multiple_Gunshots,7/4/2020,0:11:52,WashingtonDC7D,38.828,-76.979,TRUE,FALSE
7D450773,Multiple_Gunshots,7/4/2020,0:14:53,WashingtonDC7D,38.83,-77.004,FALSE,TRUE
7D450805,Multiple_Gunshots,7/4/2020,0:18:29,WashingtonDC7D,38.826,-76.994,TRUE,FALSE
5D163194,Gunshot_or_Firecracker,7/4/2020,0:18:37,WashingtonDC5D,38.907,-77.015,TRUE,TRUE
5D163205,Gunshot_or_Firecracker,7/4/2020,0:20:52,WashingtonDC5D,38.936,-76.967,TRUE,TRUE
6D342173,Multiple_Gunshots,7/4/2020,0:26:15,WashingtonDC6D,38.875,-76.929,TRUE,FALSE
5D163230,Gunshot_or_Firecracker,7/4/2020,0:27:02,WashingtonDC5D,38.917,-77.016,TRUE,TRUE
7D450901,Multiple_Gunshots,7/4/2020,0:30:33,WashingtonDC7D,38.826,-76.981,TRUE,FALSE
5D163265,Gunshot_or_Firecracker,7/4/2020,0:35:55,WashingtonDC5D,38.926,-76.97,TRUE,TRUE
7D450984,Multiple_Gunshots,7/4/2020,0:40:10,WashingtonDC7D,38.863,-76.983,FALSE,TRUE
1D173616,Gunshot_or_Firecracker,7/4/2020,0:42:57,WashingtonDC1D,38.874,-77.018,FALSE,TRUE
5D163296,Gunshot_or_Firecracker,7/4/2020,0:43:44,WashingtonDC5D,38.927,-76.989,TRUE,TRUE
5D163301,Gunshot_or_Firecracker,7/4/2020,0:44:19,WashingtonDC5D,38.926,-76.958,TRUE,TRUE
5D163303,Multiple_Gunshots,7/4/2020,0:44:33,WashingtonDC5D,38.926,-76.958,TRUE,TRUE
4D129186,Gunshot_or_Firecracker,7/4/2020,0:55:37,WashingtonDC4D,38.965,-77.023,TRUE,TRUE
7D451116,Multiple_Gunshots,7/4/2020,0:57:38,WashingtonDC7D,38.84,-76.988,FALSE,TRUE
1D173696,Single_Gunshot,7/4/2020,1:05:18,WashingtonDC1D,38.898,-76.982,TRUE,TRUE
1D173698,Multiple_Gunshots,7/4/2020,1:05:29,WashingtonDC1D,38.899,-76.982,TRUE,TRUE
7D451281,Multiple_Gunshots,7/4/2020,1:21:00,WashingtonDC7D,38.84,-76.987,FALSE,TRUE
7D451300,Multiple_Gunshots,7/4/2020,1:23:49,WashingtonDC7D,38.871,-76.977,TRUE,TRUE
6D342517,Multiple_Gunshots,7/4/2020,1:25:10,WashingtonDC6D,38.894,-76.925,FALSE,TRUE
6D342519,Multiple_Gunshots,7/4/2020,1:25:31,WashingtonDC6D,38.894,-76.925,FALSE,TRUE
7D451329,Gunshot_or_Firecracker,7/4/2020,1:27:40,WashingtonDC7D,38.834,-76.997,FALSE,TRUE
7D451380,Multiple_Gunshots,7/4/2020,1:36:42,WashingtonDC7D,38.837,-77.004,FALSE,TRUE
6D342589,Multiple_Gunshots,7/4/2020,1:43:33,WashingtonDC6D,38.896,-76.97,TRUE,TRUE
1D173808,Multiple_Gunshots,7/4/2020,1:47:11,WashingtonDC1D,38.879,-76.986,FALSE,TRUE
6D342628,Single_Gunshot,7/4/2020,1:56:59,WashingtonDC6D,38.892,-76.943,FALSE,TRUE
6D342629,Multiple_Gunshots,7/4/2020,1:57:08,WashingtonDC6D,38.891,-76.942,FALSE,TRUE
1D173856,Multiple_Gunshots,7/4/2020,2:14:10,WashingtonDC1D,38.878,-76.988,FALSE,TRUE
1D173866,Single_Gunshot,7/4/2020,2:22:57,WashingtonDC1D,38.901,-76.973,TRUE,TRUE
4D129412,Gunshot_or_Firecracker,7/4/2020,2:32:06,WashingtonDC4D,38.971,-77.027,TRUE,TRUE
7D451658,Single_Gunshot,7/4/2020,2:34:53,WashingtonDC7D,38.835,-76.991,FALSE,TRUE
6D342741,Multiple_Gunshots,7/4/2020,2:35:38,WashingtonDC6D,38.882,-76.939,FALSE,TRUE
3D124497,Gunshot_or_Firecracker,7/4/2020,2:38:22,WashingtonDC3D,38.937,-77.034,TRUE,TRUE
7D451700,Gunshot_or_Firecracker,7/4/2020,2:46:55,WashingtonDC7D,38.856,-76.974,FALSE,TRUE
4D129435,Gunshot_or_Firecracker,7/4/2020,2:46:55,WashingtonDC4D,38.966,-77.004,TRUE,TRUE
7D451754,Single_Gunshot,7/4/2020,3:04:49,WashingtonDC7D,38.855,-76.99,FALSE,TRUE
6D342788,Multiple_Gunshots,7/4/2020,3:12:51,WashingtonDC6D,38.912,-76.94,TRUE,TRUE
4D129452,Gunshot_or_Firecracker,7/4/2020,3:15:59,WashingtonDC4D,38.975,-76.99,TRUE,FALSE
4D129453,Gunshot_or_Firecracker,7/4/2020,3:20:30,WashingtonDC4D,38.972,-76.996,TRUE,FALSE
7D451801,Multiple_Gunshots,7/4/2020,3:34:09,WashingtonDC7D,38.864,-76.978,FALSE,TRUE
3D124540,Gunshot_or_Firecracker,7/4/2020,3:43:53,WashingtonDC3D,38.92,-77.044,TRUE,TRUE
3D124541,Gunshot_or_Firecracker,7/4/2020,3:46:01,WashingtonDC3D,38.918,-77.04,TRUE,TRUE
7D451832,Gunshot_or_Firecracker,7/4/2020,3:51:05,WashingtonDC7D,38.865,-76.974,TRUE,TRUE
6D342853,Multiple_Gunshots,7/4/2020,3:51:53,WashingtonDC6D,38.875,-76.931,TRUE,FALSE
7D451893,Multiple_Gunshots,7/4/2020,4:17:41,WashingtonDC7D,38.842,-76.985,FALSE,TRUE
7D451894,Single_Gunshot,7/4/2020,4:17:55,WashingtonDC7D,38.842,-76.985,FALSE,TRUE
7D451895,Multiple_Gunshots,7/4/2020,4:18:09,WashingtonDC7D,38.842,-76.985,FALSE,TRUE
7D451914,Multiple_Gunshots,7/4/2020,4:31:00,WashingtonDC7D,38.865,-76.974,TRUE,TRUE
7D451929,Single_Gunshot,7/4/2020,4:37:39,WashingtonDC7D,38.857,-76.972,FALSE,TRUE
6D342869,Multiple_Gunshots,7/4/2020,4:50:53,WashingtonDC6D,38.878,-76.96,FALSE,TRUE
6D342870,Multiple_Gunshots,7/4/2020,4:50:57,WashingtonDC6D,38.871,-76.975,FALSE,TRUE
7D451954,Multiple_Gunshots,7/4/2020,5:04:50,WashingtonDC7D,38.833,-77.005,FALSE,TRUE
7D451958,Single_Gunshot,7/4/2020,5:45:37,WashingtonDC7D,38.858,-76.977,TRUE,TRUE
1D173937,Multiple_Gunshots,7/4/2020,7:41:53,WashingtonDC1D,38.879,-76.991,FALSE,TRUE
7D451968,Single_Gunshot,7/4/2020,7:54:19,WashingtonDC7D,38.861,-76.979,TRUE,TRUE
7D453074,Multiple_Gunshots,7/4/2020,10:22:46,WashingtonDC7D,38.85,-76.986,TRUE,TRUE
7D453086,Gunshot_or_Firecracker,7/4/2020,10:35:38,WashingtonDC7D,38.862,-76.973,TRUE,TRUE
7D453195,Multiple_Gunshots,7/4/2020,12:11:18,WashingtonDC7D,38.847,-76.957,TRUE,FALSE
6D343096,Single_Gunshot,7/4/2020,12:57:08,WashingtonDC6D,38.905,-76.942,FALSE,TRUE
6D343235,Multiple_Gunshots,7/4/2020,14:22:39,WashingtonDC6D,38.913,-76.938,TRUE,TRUE
3D124695,Gunshot_or_Firecracker,7/4/2020,14:45:31,WashingtonDC3D,38.929,-77.042,TRUE,TRUE
1D175074,Gunshot_or_Firecracker,7/4/2020,15:12:13,WashingtonDC1D,38.874,-76.978,TRUE,TRUE
1D175075,Gunshot_or_Firecracker,7/4/2020,15:12:25,WashingtonDC1D,38.899,-76.974,TRUE,TRUE
6D343461,Multiple_Gunshots,7/4/2020,15:50:43,WashingtonDC6D,38.906,-76.944,TRUE,TRUE
6D343463,Multiple_Gunshots,7/4/2020,15:51:17,WashingtonDC6D,38.906,-76.944,TRUE,TRUE
1D175143,Multiple_Gunshots,7/4/2020,16:16:23,WashingtonDC1D,38.895,-76.973,TRUE,TRUE
7D454088,Multiple_Gunshots,7/4/2020,16:18:34,WashingtonDC7D,38.848,-76.963,TRUE,FALSE
6D343675,Multiple_Gunshots,7/4/2020,16:52:48,WashingtonDC6D,38.906,-76.92,TRUE,FALSE
5D164058,Gunshot_or_Firecracker,7/4/2020,17:02:34,WashingtonDC5D,38.929,-76.968,TRUE,TRUE
1D175301,Single_Gunshot,7/4/2020,17:37:18,WashingtonDC1D,38.895,-76.973,TRUE,TRUE
3D124925,Gunshot_or_Firecracker,7/4/2020,17:53:15,WashingtonDC3D,38.905,-77.01,TRUE,TRUE
1D175369,Multiple_Gunshots,7/4/2020,17:57:46,WashingtonDC1D,38.895,-76.976,TRUE,TRUE
7D454745,Multiple_Gunshots,7/4/2020,18:12:45,WashingtonDC7D,38.827,-77.015,TRUE,TRUE
3D124997,Gunshot_or_Firecracker,7/4/2020,18:22:11,WashingtonDC3D,38.905,-77.009,TRUE,TRUE
6D344113,Multiple_Gunshots,7/4/2020,18:28:49,WashingtonDC6D,38.878,-76.91,TRUE,FALSE
5D164316,Multiple_Gunshots,7/4/2020,18:32:32,WashingtonDC5D,38.891,-76.978,TRUE,TRUE
1D175556,Multiple_Gunshots,7/4/2020,18:49:22,WashingtonDC1D,38.898,-76.977,TRUE,TRUE
1D175576,Single_Gunshot,7/4/2020,18:55:35,WashingtonDC1D,38.88,-76.989,FALSE,TRUE
5D164443,Gunshot_or_Firecracker,7/4/2020,19:00:13,WashingtonDC5D,38.911,-77.013,TRUE,TRUE
5D164467,Gunshot_or_Firecracker,7/4/2020,19:04:09,WashingtonDC5D,38.927,-76.995,TRUE,TRUE
3D125187,Gunshot_or_Firecracker,7/4/2020,19:15:23,WashingtonDC3D,38.932,-77.02,TRUE,TRUE
4D130020,Gunshot_or_Firecracker,7/4/2020,19:21:11,WashingtonDC4D,38.938,-77.031,TRUE,TRUE
4D130023,Gunshot_or_Firecracker,7/4/2020,19:21:25,WashingtonDC4D,38.938,-77.031,TRUE,TRUE
3D125234,Multiple_Gunshots,7/4/2020,19:22:22,WashingtonDC3D,38.936,-77.032,TRUE,TRUE
6D344464,Multiple_Gunshots,7/4/2020,19:26:46,WashingtonDC6D,38.903,-76.925,FALSE,TRUE
6D344503,Multiple_Gunshots,7/4/2020,19:32:30,WashingtonDC6D,38.866,-76.938,TRUE,FALSE
4D130093,Gunshot_or_Firecracker,7/4/2020,19:34:35,WashingtonDC4D,38.969,-77.011,TRUE,TRUE
1D175811,Multiple_Gunshots,7/4/2020,19:36:47,WashingtonDC1D,38.895,-76.971,TRUE,TRUE
5D164665,Gunshot_or_Firecracker,7/4/2020,19:42:19,WashingtonDC5D,38.932,-76.962,TRUE,TRUE
3D125345,Gunshot_or_Firecracker,7/4/2020,19:43:59,WashingtonDC3D,38.919,-77.04,TRUE,TRUE
3D125355,Gunshot_or_Firecracker,7/4/2020,19:46:14,WashingtonDC3D,38.919,-77.016,FALSE,TRUE
6D344587,Multiple_Gunshots,7/4/2020,19:47:17,WashingtonDC6D,38.883,-76.951,TRUE,TRUE
4D130246,Gunshot_or_Firecracker,7/4/2020,20:01:09,WashingtonDC4D,38.951,-77.01,TRUE,TRUE
7D455594,Multiple_Gunshots,7/4/2020,20:01:52,WashingtonDC7D,38.842,-76.966,TRUE,FALSE
7D455614,Multiple_Gunshots,7/4/2020,20:04:25,WashingtonDC7D,38.855,-76.979,TRUE,TRUE
1D175988,Multiple_Gunshots,7/4/2020,20:06:05,WashingtonDC1D,38.881,-76.967,TRUE,TRUE
4D130322,Gunshot_or_Firecracker,7/4/2020,20:11:44,WashingtonDC4D,38.96,-77.018,TRUE,TRUE
4D130323,Multiple_Gunshots,7/4/2020,20:11:48,WashingtonDC4D,38.96,-77.018,TRUE,TRUE
1D176029,Multiple_Gunshots,7/4/2020,20:12:12,WashingtonDC1D,38.87,-76.983,TRUE,TRUE
1D176031,Multiple_Gunshots,7/4/2020,20:12:27,WashingtonDC1D,38.867,-76.981,TRUE,TRUE
1D176058,Multiple_Gunshots,7/4/2020,20:16:21,WashingtonDC1D,38.883,-76.981,TRUE,TRUE
1D176059,Multiple_Gunshots,7/4/2020,20:16:25,WashingtonDC1D,38.883,-76.981,TRUE,TRUE
1D176106,Single_Gunshot,7/4/2020,20:23:19,WashingtonDC1D,38.885,-76.98,TRUE,TRUE
1D176139,Multiple_Gunshots,7/4/2020,20:28:24,WashingtonDC1D,38.903,-76.987,TRUE,TRUE
1D176141,Multiple_Gunshots,7/4/2020,20:28:35,WashingtonDC1D,38.903,-76.987,TRUE,TRUE
3D125649,Gunshot_or_Firecracker,7/4/2020,20:31:17,WashingtonDC3D,38.914,-77.031,TRUE,TRUE
3D125664,Gunshot_or_Firecracker,7/4/2020,20:33:52,WashingtonDC3D,38.916,-77.005,TRUE,TRUE
3D125776,Gunshot_or_Firecracker,7/4/2020,20:52:04,WashingtonDC3D,38.93,-77.021,TRUE,TRUE
3D125779,Multiple_Gunshots,7/4/2020,20:52:34,WashingtonDC3D,38.932,-77.021,TRUE,TRUE
3D126178,Single_Gunshot,7/4/2020,23:12:56,WashingtonDC3D,38.919,-77.016,FALSE,TRUE
6D345094,Gunshot_or_Firecracker,7/4/2020,23:44:26,WashingtonDC6D,38.892,-76.955,FALSE,TRUE
3D126450,Gunshot_or_Firecracker,7/4/2020,23:53:44,WashingtonDC3D,38.914,-77.005,TRUE,TRUE
3D126553,Multiple_Gunshots,7/5/2020,0:08:24,WashingtonDC3D,38.914,-77.005,TRUE,TRUE
1D177152,Multiple_Gunshots,7/5/2020,0:13:29,WashingtonDC1D,38.872,-76.991,TRUE,TRUE
5D165462,Gunshot_or_Firecracker,7/5/2020,0:15:37,WashingtonDC5D,38.928,-76.964,TRUE,TRUE
1D177185,Multiple_Gunshots,7/5/2020,0:19:38,WashingtonDC1D,38.898,-76.981,TRUE,TRUE
3D126681,Gunshot_or_Firecracker,7/5/2020,0:28:56,WashingtonDC3D,38.934,-77.022,TRUE,TRUE
7D456256,Multiple_Gunshots,7/5/2020,0:29:21,WashingtonDC7D,38.832,-77.01,TRUE,TRUE
3D126683,Multiple_Gunshots,7/5/2020,0:29:35,WashingtonDC3D,38.918,-77.007,TRUE,TRUE
3D126708,Gunshot_or_Firecracker,7/5/2020,0:33:18,WashingtonDC3D,38.904,-77.01,TRUE,TRUE
7D456290,Multiple_Gunshots,7/5/2020,0:34:14,WashingtonDC7D,38.823,-76.992,TRUE,FALSE
3D126724,Gunshot_or_Firecracker,7/5/2020,0:35:23,WashingtonDC3D,38.918,-77.007,TRUE,TRUE
1D177316,Multiple_Gunshots,7/5/2020,0:38:52,WashingtonDC1D,38.881,-76.98,TRUE,TRUE
1D177322,Multiple_Gunshots,7/5/2020,0:39:57,WashingtonDC1D,38.881,-76.98,TRUE,TRUE
1D177345,Multiple_Gunshots,7/5/2020,0:42:49,WashingtonDC1D,38.881,-76.981,TRUE,TRUE
7D456415,Multiple_Gunshots,7/5/2020,0:58:20,WashingtonDC7D,38.857,-76.974,FALSE,TRUE
7D456483,Multiple_Gunshots,7/5/2020,1:08:01,WashingtonDC7D,38.844,-76.955,TRUE,FALSE
5D165782,Single_Gunshot,7/5/2020,1:10:49,WashingtonDC5D,38.903,-76.989,FALSE,TRUE
6D345422,Multiple_Gunshots,7/5/2020,1:14:45,WashingtonDC6D,38.871,-76.939,TRUE,TRUE
1D177565,Multiple_Gunshots,7/5/2020,1:17:08,WashingtonDC1D,38.896,-76.981,TRUE,TRUE
3D127016,Gunshot_or_Firecracker,7/5/2020,1:18:21,WashingtonDC3D,38.903,-77.011,TRUE,TRUE
5D165859,Gunshot_or_Firecracker,7/5/2020,1:21:39,WashingtonDC5D,38.926,-76.957,TRUE,TRUE
4D131787,Gunshot_or_Firecracker,7/5/2020,1:24:00,WashingtonDC4D,38.944,-77.039,TRUE,TRUE
4D131807,Gunshot_or_Firecracker,7/5/2020,1:25:49,WashingtonDC4D,38.944,-77.039,TRUE,TRUE
5D165895,Gunshot_or_Firecracker,7/5/2020,1:27:54,WashingtonDC5D,38.904,-76.998,TRUE,TRUE
5D165904,Single_Gunshot,7/5/2020,1:29:04,WashingtonDC5D,38.918,-77.002,FALSE,TRUE
3D127086,Multiple_Gunshots,7/5/2020,1:29:36,WashingtonDC3D,38.932,-77.023,TRUE,TRUE
1D177729,Multiple_Gunshots,7/5/2020,1:46:54,WashingtonDC1D,38.874,-76.96,TRUE,TRUE
7D456825,Multiple_Gunshots,7/5/2020,1:55:53,WashingtonDC7D,38.823,-77.001,FALSE,TRUE
4D132019,Gunshot_or_Firecracker,7/5/2020,1:55:53,WashingtonDC4D,38.956,-77.01,TRUE,TRUE
6D345659,Multiple_Gunshots,7/5/2020,1:56:57,WashingtonDC6D,38.884,-76.939,FALSE,TRUE
7D456835,Multiple_Gunshots,7/5/2020,1:57:16,WashingtonDC7D,38.827,-77.011,FALSE,TRUE
1D177783,Multiple_Gunshots,7/5/2020,2:00:58,WashingtonDC1D,38.871,-76.976,TRUE,TRUE
6D345714,Single_Gunshot,7/5/2020,2:04:40,WashingtonDC6D,38.886,-76.95,FALSE,TRUE
1D177808,Multiple_Gunshots,7/5/2020,2:06:54,WashingtonDC1D,38.874,-76.976,TRUE,TRUE
7D456926,Multiple_Gunshots,7/5/2020,2:07:58,WashingtonDC7D,38.83,-77.005,FALSE,TRUE
1D177820,Multiple_Gunshots,7/5/2020,2:09:20,WashingtonDC1D,38.882,-76.98,TRUE,TRUE
1D177831,Multiple_Gunshots,7/5/2020,2:12:02,WashingtonDC1D,38.874,-76.975,TRUE,TRUE
1D177832,Multiple_Gunshots,7/5/2020,2:12:09,WashingtonDC1D,38.874,-76.975,TRUE,TRUE
1D177853,Multiple_Gunshots,7/5/2020,2:16:28,WashingtonDC1D,38.875,-76.978,TRUE,TRUE
6D345802,Multiple_Gunshots,7/5/2020,2:16:53,WashingtonDC6D,38.861,-76.975,TRUE,TRUE
4D132147,Gunshot_or_Firecracker,7/5/2020,2:20:09,WashingtonDC4D,38.958,-77.033,TRUE,TRUE
5D166189,Gunshot_or_Firecracker,7/5/2020,2:20:23,WashingtonDC5D,38.891,-76.976,TRUE,TRUE
1D177873,Gunshot_or_Firecracker,7/5/2020,2:21:20,WashingtonDC1D,38.904,-76.989,TRUE,TRUE
1D177879,Multiple_Gunshots,7/5/2020,2:23:17,WashingtonDC1D,38.905,-76.987,TRUE,TRUE
4D132176,Gunshot_or_Firecracker,7/5/2020,2:23:58,WashingtonDC4D,38.955,-77.032,TRUE,TRUE
1D177890,Multiple_Gunshots,7/5/2020,2:26:12,WashingtonDC1D,38.906,-76.988,TRUE,TRUE
5D166227,Gunshot_or_Firecracker,7/5/2020,2:26:45,WashingtonDC5D,38.891,-76.976,TRUE,TRUE
4D132199,Multiple_Gunshots,7/5/2020,2:27:14,WashingtonDC4D,38.947,-77.033,TRUE,TRUE
7D457069,Multiple_Gunshots,7/5/2020,2:27:22,WashingtonDC7D,38.859,-76.979,TRUE,TRUE
1D177909,Multiple_Gunshots,7/5/2020,2:30:44,WashingtonDC1D,38.875,-76.979,TRUE,TRUE
1D177929,Multiple_Gunshots,7/5/2020,2:34:49,WashingtonDC1D,38.875,-76.969,TRUE,TRUE
4D132233,Gunshot_or_Firecracker,7/5/2020,2:35:40,WashingtonDC4D,38.936,-77.032,TRUE,TRUE
1D177956,Multiple_Gunshots,7/5/2020,2:39:45,WashingtonDC1D,38.874,-76.974,TRUE,TRUE
1D177958,Multiple_Gunshots,7/5/2020,2:40:14,WashingtonDC1D,38.873,-76.974,TRUE,TRUE
6D345971,Multiple_Gunshots,7/5/2020,2:42:18,WashingtonDC6D,38.868,-76.973,FALSE,TRUE
7D457185,Multiple_Gunshots,7/5/2020,2:43:53,WashingtonDC7D,38.852,-76.976,FALSE,TRUE
7D457220,Gunshot_or_Firecracker,7/5/2020,2:47:41,WashingtonDC7D,38.829,-76.993,FALSE,TRUE
7D457234,Multiple_Gunshots,7/5/2020,2:49:41,WashingtonDC7D,38.839,-76.989,FALSE,TRUE
6D346018,Multiple_Gunshots,7/5/2020,2:50:58,WashingtonDC6D,38.888,-76.917,FALSE,TRUE
6D346038,Multiple_Gunshots,7/5/2020,2:55:00,WashingtonDC6D,38.888,-76.923,FALSE,TRUE
7D457261,Multiple_Gunshots,7/5/2020,2:55:04,WashingtonDC7D,38.842,-77,FALSE,TRUE
6D346050,Multiple_Gunshots,7/5/2020,2:57:20,WashingtonDC6D,38.89,-76.957,FALSE,TRUE
6D346093,Multiple_Gunshots,7/5/2020,3:06:44,WashingtonDC6D,38.875,-76.964,FALSE,TRUE
3D127476,Gunshot_or_Firecracker,7/5/2020,3:07:21,WashingtonDC3D,38.92,-77.003,TRUE,TRUE
6D346110,Single_Gunshot,7/5/2020,3:10:43,WashingtonDC6D,38.877,-76.958,FALSE,TRUE
6D346127,Multiple_Gunshots,7/5/2020,3:14:53,WashingtonDC6D,38.855,-76.941,TRUE,FALSE
5D166461,Single_Gunshot,7/5/2020,3:18:53,WashingtonDC5D,38.913,-76.99,FALSE,TRUE
5D166460,Multiple_Gunshots,7/5/2020,3:19:00,WashingtonDC5D,38.913,-76.99,FALSE,TRUE
6D346153,Multiple_Gunshots,7/5/2020,3:21:10,WashingtonDC6D,38.873,-76.922,TRUE,FALSE
6D346157,Multiple_Gunshots,7/5/2020,3:22:30,WashingtonDC6D,38.88,-76.944,FALSE,TRUE
1D178073,Gunshot_or_Firecracker,7/5/2020,3:24:24,WashingtonDC1D,38.875,-76.982,TRUE,TRUE
1D178083,Multiple_Gunshots,7/5/2020,3:29:43,WashingtonDC1D,38.874,-76.975,TRUE,TRUE
1D178084,Gunshot_or_Firecracker,7/5/2020,3:30:33,WashingtonDC1D,38.881,-76.98,TRUE,TRUE
7D457503,Single_Gunshot,7/5/2020,3:32:02,WashingtonDC7D,38.845,-76.978,FALSE,TRUE
3D127547,Gunshot_or_Firecracker,7/5/2020,3:43:20,WashingtonDC3D,38.913,-77.033,TRUE,TRUE
7D457600,Multiple_Gunshots,7/5/2020,3:49:04,WashingtonDC7D,38.843,-76.99,FALSE,TRUE
4D132489,Gunshot_or_Firecracker,7/5/2020,3:53:03,WashingtonDC4D,38.928,-77.032,TRUE,TRUE
7D457627,Single_Gunshot,7/5/2020,3:55:49,WashingtonDC7D,38.851,-76.978,FALSE,TRUE
7D457629,Multiple_Gunshots,7/5/2020,3:56:19,WashingtonDC7D,38.851,-76.978,FALSE,TRUE
6D346274,Multiple_Gunshots,7/5/2020,3:58:00,WashingtonDC6D,38.875,-76.969,FALSE,TRUE
